ID,Length,Width,Height,Source_X,Source_Y,Source_Z,Receiver_X,Receiver_Y,Receiver_Z,f1,f2,f3,f4,f5,f6,f7
RIR_098_case9_edc,3.5,3.5,2.5,2.2,2.2,1.5,1.0,1.0,1.5,0.22,0.34,0.39,0.41,0.4,0.4,0.39
RIR_098_case10_edc,3.5,3.5,2.5,2.2,2.2,1.5,1.0,1.0,1.5,0.2,0.35,0.46,0.45,0.36,0.32,0.1
RIR_098_case12_edc,3.5,3.5,2.5,2.2,2.2,1.5,1.0,1.0,1.5,0.25,0.48,0.62,0.6,0.52,0.49,0.27
RIR_098_case13_edc,3.5,3.5,2.5,2.2,2.2,1.5,1.0,1.0,1.5,0.22,0.41,0.52,0.45,0.4,0.39,0.18
RIR_098_case14_edc,3.5,3.5,2.5,2.2,2.2,1.5,1.0,1.0,1.5,0.17,0.15,0.14,0.18,0.17,0.16,0.03
RIR_098_case15_edc,3.5,3.5,2.5,2.2,2.2,1.5,1.0,1.0,1.5,0.22,0.21,0.2,0.22,0.2,0.17,0.04
RIR_098_case16_edc,3.5,3.5,2.5,2.2,2.2,1.5,1.0,1.0,1.5,0.19,0.3,0.38,0.45,0.39,0.31,0.01
RIR_098_case17_edc,3.5,3.5,2.5,2.2,2.2,1.5,1.0,1.0,1.5,0.15,0.23,0.3,0.39,0.37,0.36,0.22
RIR_098_case18_edc,3.5,3.5,2.5,2.2,2.2,1.5,1.0,1.0,1.5,0.27,0.24,0.22,0.17,0.09,0.08,0.02
RIR_098_case19_edc,3.5,3.5,2.5,2.2,2.2,1.5,1.0,1.0,1.5,0.22,0.26,0.24,0.22,0.22,0.22,0.2
RIR_098_case20_edc,3.5,3.5,2.5,2.2,2.2,1.5,1.0,1.0,1.5,0.17,0.19,0.2,0.16,0.08,0.07,0.02
RIR_098_case21_edc,3.5,3.5,2.5,2.2,2.2,1.5,1.0,1.0,1.5,0.11,0.12,0.13,0.18,0.17,0.14,0.01
RIR_098_case22_edc,3.5,3.5,2.5,2.2,2.2,1.5,1.0,1.0,1.5,0.09,0.05,0.04,0.04,0.03,0.02,0.02
RIR_098_case23_edc,3.5,3.5,2.5,2.2,2.2,1.5,1.0,1.0,1.5,0.18,0.25,0.26,0.23,0.22,0.22,0.21
RIR_098_case24_edc,3.5,3.5,2.5,2.2,2.2,1.5,1.0,1.0,1.5,0.14,0.27,0.36,0.3,0.24,0.24,0.03
RIR_098_case26_edc,3.5,3.5,2.5,2.2,2.2,1.5,1.0,1.0,1.5,0.12,0.12,0.12,0.17,0.16,0.15,0.02
RIR_098_case27_edc,3.5,3.5,2.5,2.2,2.2,1.5,1.0,1.0,1.5,0.17,0.18,0.18,0.21,0.19,0.16,0.03
RIR_098_case28_edc,3.5,3.5,2.5,2.2,2.2,1.5,1.0,1.0,1.5,0.11,0.11,0.11,0.17,0.16,0.14,0.02
RIR_098_case29_edc,3.5,3.5,2.5,2.2,2.2,1.5,1.0,1.0,1.5,0.13,0.17,0.22,0.26,0.26,0.27,0.14
RIR_098_case30_edc,3.5,3.5,2.5,2.2,2.2,1.5,1.0,1.0,1.5,0.16,0.18,0.17,0.14,0.07,0.07,0.02
RIR_098_case31_edc,3.5,3.5,2.5,2.2,2.2,1.5,1.0,1.0,1.5,0.11,0.19,0.19,0.19,0.2,0.21,0.21
RIR_099_case0_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.19,0.34,0.55,0.62,0.62,0.64,0.64
RIR_099_case1_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.26,0.42,0.6,0.58,0.56,0.58,0.24
RIR_099_case2_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.25,0.26,0.26,0.19,0.1,0.08,0.03
RIR_099_case3_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.3
RIR_099_case4_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.26,0.42,0.61,0.61,0.61,0.64,0.24
RIR_099_case5_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.24,0.38,0.5,0.47,0.37,0.32,0.1
RIR_099_case6_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.2,0.34,0.45,0.44,0.38,0.34,0.01
RIR_099_case7_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.01
RIR_099_case8_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.26,0.32,0.32,0.27,0.24,0.22,0.21
RIR_099_case9_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.22,0.34,0.39,0.41,0.4,0.4,0.39
RIR_099_case10_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.2,0.35,0.46,0.45,0.36,0.32,0.1
RIR_099_case12_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.25,0.48,0.62,0.6,0.52,0.49,0.27
RIR_099_case13_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.22,0.41,0.52,0.45,0.4,0.39,0.18
RIR_099_case14_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.17,0.15,0.14,0.18,0.17,0.16,0.03
RIR_099_case15_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.22,0.21,0.2,0.22,0.2,0.17,0.04
RIR_099_case16_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.19,0.3,0.38,0.45,0.39,0.31,0.01
RIR_099_case17_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.15,0.23,0.3,0.39,0.37,0.36,0.22
RIR_099_case18_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.27,0.24,0.22,0.17,0.09,0.08,0.02
RIR_099_case19_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.22,0.26,0.24,0.22,0.22,0.22,0.2
RIR_099_case20_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.17,0.19,0.2,0.16,0.08,0.07,0.02
RIR_099_case21_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.11,0.12,0.13,0.18,0.17,0.14,0.01
RIR_099_case22_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.09,0.05,0.04,0.04,0.03,0.02,0.02
RIR_099_case23_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.18,0.25,0.26,0.23,0.22,0.22,0.21
RIR_099_case24_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.14,0.27,0.36,0.3,0.24,0.24,0.03
RIR_099_case26_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.12,0.12,0.12,0.17,0.16,0.15,0.02
RIR_099_case27_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.17,0.18,0.18,0.21,0.19,0.16,0.03
RIR_099_case28_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.11,0.11,0.11,0.17,0.16,0.14,0.02
RIR_099_case29_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.13,0.17,0.22,0.26,0.26,0.27,0.14
RIR_099_case30_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.16,0.18,0.17,0.14,0.07,0.07,0.02
RIR_099_case31_edc,3.5,3.5,2.5,2.2,1.4,1.5,1.0,2.2,1.5,0.11,0.19,0.19,0.19,0.2,0.21,0.21
RIR_100_case0_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.19,0.34,0.55,0.62,0.62,0.64,0.64
RIR_100_case1_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.26,0.42,0.6,0.58,0.56,0.58,0.24
RIR_100_case2_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.25,0.26,0.26,0.19,0.1,0.08,0.03
RIR_100_case3_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.3
RIR_100_case4_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.26,0.42,0.61,0.61,0.61,0.64,0.24
RIR_100_case5_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.24,0.38,0.5,0.47,0.37,0.32,0.1
RIR_100_case6_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.2,0.34,0.45,0.44,0.38,0.34,0.01
RIR_100_case7_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.01
RIR_100_case8_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.26,0.32,0.32,0.27,0.24,0.22,0.21
RIR_100_case9_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.22,0.34,0.39,0.41,0.4,0.4,0.39
RIR_100_case10_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.2,0.35,0.46,0.45,0.36,0.32,0.1
RIR_100_case12_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.25,0.48,0.62,0.6,0.52,0.49,0.27
RIR_100_case13_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.22,0.41,0.52,0.45,0.4,0.39,0.18
RIR_100_case14_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.17,0.15,0.14,0.18,0.17,0.16,0.03
RIR_100_case15_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.22,0.21,0.2,0.22,0.2,0.17,0.04
RIR_100_case16_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.19,0.3,0.38,0.45,0.39,0.31,0.01
RIR_100_case17_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.15,0.23,0.3,0.39,0.37,0.36,0.22
RIR_100_case18_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.27,0.24,0.22,0.17,0.09,0.08,0.02
RIR_100_case19_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.22,0.26,0.24,0.22,0.22,0.22,0.2
RIR_100_case20_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.17,0.19,0.2,0.16,0.08,0.07,0.02
RIR_100_case21_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.11,0.12,0.13,0.18,0.17,0.14,0.01
RIR_100_case22_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.09,0.05,0.04,0.04,0.03,0.02,0.02
RIR_100_case23_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.18,0.25,0.26,0.23,0.22,0.22,0.21
RIR_100_case24_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.14,0.27,0.36,0.3,0.24,0.24,0.03
RIR_100_case26_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.12,0.12,0.12,0.17,0.16,0.15,0.02
RIR_100_case27_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.17,0.18,0.18,0.21,0.19,0.16,0.03
RIR_100_case28_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.11,0.11,0.11,0.17,0.16,0.14,0.02
RIR_100_case29_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.13,0.17,0.22,0.26,0.26,0.27,0.14
RIR_100_case30_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.16,0.18,0.17,0.14,0.07,0.07,0.02
RIR_100_case31_edc,3.5,3.5,3.0,1.0,1.8,1.5,2.2,1.0,1.5,0.11,0.19,0.19,0.19,0.2,0.21,0.21
RIR_101_case0_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.19,0.34,0.55,0.62,0.62,0.64,0.64
RIR_101_case1_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.26,0.42,0.6,0.58,0.56,0.58,0.24
RIR_101_case2_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.25,0.26,0.26,0.19,0.1,0.08,0.03
RIR_101_case3_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.3
RIR_101_case4_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.26,0.42,0.61,0.61,0.61,0.64,0.24
RIR_101_case5_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.24,0.38,0.5,0.47,0.37,0.32,0.1
RIR_101_case6_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.2,0.34,0.45,0.44,0.38,0.34,0.01
RIR_101_case7_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.01
RIR_101_case8_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.26,0.32,0.32,0.27,0.24,0.22,0.21
RIR_101_case9_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.22,0.34,0.39,0.41,0.4,0.4,0.39
RIR_101_case10_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.2,0.35,0.46,0.45,0.36,0.32,0.1
RIR_101_case12_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.25,0.48,0.62,0.6,0.52,0.49,0.27
RIR_101_case13_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.22,0.41,0.52,0.45,0.4,0.39,0.18
RIR_101_case14_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.17,0.15,0.14,0.18,0.17,0.16,0.03
RIR_101_case15_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.22,0.21,0.2,0.22,0.2,0.17,0.04
RIR_101_case16_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.19,0.3,0.38,0.45,0.39,0.31,0.01
RIR_101_case17_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.15,0.23,0.3,0.39,0.37,0.36,0.22
RIR_101_case18_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.27,0.24,0.22,0.17,0.09,0.08,0.02
RIR_101_case19_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.22,0.26,0.24,0.22,0.22,0.22,0.2
RIR_101_case20_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.17,0.19,0.2,0.16,0.08,0.07,0.02
RIR_101_case21_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.11,0.12,0.13,0.18,0.17,0.14,0.01
RIR_101_case22_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.09,0.05,0.04,0.04,0.03,0.02,0.02
RIR_101_case23_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.18,0.25,0.26,0.23,0.22,0.22,0.21
RIR_101_case24_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.14,0.27,0.36,0.3,0.24,0.24,0.03
RIR_101_case26_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.12,0.12,0.12,0.17,0.16,0.15,0.02
RIR_101_case27_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.17,0.18,0.18,0.21,0.19,0.16,0.03
RIR_101_case28_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.11,0.11,0.11,0.17,0.16,0.14,0.02
RIR_101_case29_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.13,0.17,0.22,0.26,0.26,0.27,0.14
RIR_101_case30_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.16,0.18,0.17,0.14,0.07,0.07,0.02
RIR_101_case31_edc,3.5,3.5,3.0,2.2,2.2,1.5,1.0,1.0,1.5,0.11,0.19,0.19,0.19,0.2,0.21,0.21
RIR_102_case0_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.19,0.34,0.55,0.62,0.62,0.64,0.64
RIR_102_case1_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.26,0.42,0.6,0.58,0.56,0.58,0.24
RIR_102_case2_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.25,0.26,0.26,0.19,0.1,0.08,0.03
RIR_102_case3_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.3
RIR_102_case4_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.26,0.42,0.61,0.61,0.61,0.64,0.24
RIR_102_case5_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.24,0.38,0.5,0.47,0.37,0.32,0.1
RIR_102_case6_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.2,0.34,0.45,0.44,0.38,0.34,0.01
RIR_102_case7_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.01
RIR_102_case8_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.26,0.32,0.32,0.27,0.24,0.22,0.21
RIR_102_case9_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.22,0.34,0.39,0.41,0.4,0.4,0.39
RIR_102_case10_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.2,0.35,0.46,0.45,0.36,0.32,0.1
RIR_102_case12_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.25,0.48,0.62,0.6,0.52,0.49,0.27
RIR_102_case13_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.22,0.41,0.52,0.45,0.4,0.39,0.18
RIR_102_case14_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.17,0.15,0.14,0.18,0.17,0.16,0.03
RIR_102_case15_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.22,0.21,0.2,0.22,0.2,0.17,0.04
RIR_102_case16_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.19,0.3,0.38,0.45,0.39,0.31,0.01
RIR_102_case17_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.15,0.23,0.3,0.39,0.37,0.36,0.22
RIR_102_case18_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.27,0.24,0.22,0.17,0.09,0.08,0.02
RIR_102_case19_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.22,0.26,0.24,0.22,0.22,0.22,0.2
RIR_102_case20_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.17,0.19,0.2,0.16,0.08,0.07,0.02
RIR_102_case21_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.11,0.12,0.13,0.18,0.17,0.14,0.01
RIR_102_case22_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.09,0.05,0.04,0.04,0.03,0.02,0.02
RIR_102_case23_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.18,0.25,0.26,0.23,0.22,0.22,0.21
RIR_102_case24_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.14,0.27,0.36,0.3,0.24,0.24,0.03
RIR_102_case26_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.12,0.12,0.12,0.17,0.16,0.15,0.02
RIR_102_case27_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.17,0.18,0.18,0.21,0.19,0.16,0.03
RIR_102_case28_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.11,0.11,0.11,0.17,0.16,0.14,0.02
RIR_102_case29_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.13,0.17,0.22,0.26,0.26,0.27,0.14
RIR_102_case30_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.16,0.18,0.17,0.14,0.07,0.07,0.02
RIR_102_case31_edc,3.5,3.5,3.0,2.2,1.4,1.5,1.0,2.2,1.5,0.11,0.19,0.19,0.19,0.2,0.21,0.21
RIR_103_case0_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.19,0.34,0.55,0.62,0.62,0.64,0.64
RIR_103_case1_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.26,0.42,0.6,0.58,0.56,0.58,0.24
RIR_103_case2_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.25,0.26,0.26,0.19,0.1,0.08,0.03
RIR_103_case3_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.3
RIR_103_case4_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.26,0.42,0.61,0.61,0.61,0.64,0.24
RIR_103_case5_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.24,0.38,0.5,0.47,0.37,0.32,0.1
RIR_103_case6_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.2,0.34,0.45,0.44,0.38,0.34,0.01
RIR_103_case7_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.01
RIR_103_case8_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.26,0.32,0.32,0.27,0.24,0.22,0.21
RIR_103_case9_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.22,0.34,0.39,0.41,0.4,0.4,0.39
RIR_103_case10_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.2,0.35,0.46,0.45,0.36,0.32,0.1
RIR_103_case12_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.25,0.48,0.62,0.6,0.52,0.49,0.27
RIR_103_case13_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.22,0.41,0.52,0.45,0.4,0.39,0.18
RIR_103_case14_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.17,0.15,0.14,0.18,0.17,0.16,0.03
RIR_103_case15_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.22,0.21,0.2,0.22,0.2,0.17,0.04
RIR_103_case16_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.19,0.3,0.38,0.45,0.39,0.31,0.01
RIR_103_case17_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.15,0.23,0.3,0.39,0.37,0.36,0.22
RIR_103_case18_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.27,0.24,0.22,0.17,0.09,0.08,0.02
RIR_103_case19_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.22,0.26,0.24,0.22,0.22,0.22,0.2
RIR_103_case20_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.17,0.19,0.2,0.16,0.08,0.07,0.02
RIR_103_case21_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.11,0.12,0.13,0.18,0.17,0.14,0.01
RIR_103_case22_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.09,0.05,0.04,0.04,0.03,0.02,0.02
RIR_103_case23_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.18,0.25,0.26,0.23,0.22,0.22,0.21
RIR_103_case24_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.14,0.27,0.36,0.3,0.24,0.24,0.03
RIR_103_case26_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.12,0.12,0.12,0.17,0.16,0.15,0.02
RIR_103_case27_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.17,0.18,0.18,0.21,0.19,0.16,0.03
RIR_103_case28_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.11,0.11,0.11,0.17,0.16,0.14,0.02
RIR_103_case29_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.13,0.17,0.22,0.26,0.26,0.27,0.14
RIR_103_case30_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.16,0.18,0.17,0.14,0.07,0.07,0.02
RIR_103_case31_edc,3.5,3.5,3.5,1.0,1.8,1.5,2.2,1.0,1.5,0.11,0.19,0.19,0.19,0.2,0.21,0.21
RIR_104_case0_edc,3.5,3.5,3.5,2.2,2.2,1.5,1.0,1.0,1.5,0.19,0.34,0.55,0.62,0.62,0.64,0.64
RIR_104_case1_edc,3.5,3.5,3.5,2.2,2.2,1.5,1.0,1.0,1.5,0.26,0.42,0.6,0.58,0.56,0.58,0.24
RIR_104_case2_edc,3.5,3.5,3.5,2.2,2.2,1.5,1.0,1.0,1.5,0.25,0.26,0.26,0.19,0.1,0.08,0.03
RIR_104_case3_edc,3.5,3.5,3.5,2.2,2.2,1.5,1.0,1.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.3
RIR_104_case4_edc,3.5,3.5,3.5,2.2,2.2,1.5,1.0,1.0,1.5,0.26,0.42,0.61,0.61,0.61,0.64,0.24
RIR_104_case5_edc,3.5,3.5,3.5,2.2,2.2,1.5,1.0,1.0,1.5,0.24,0.38,0.5,0.47,0.37,0.32,0.1
RIR_104_case6_edc,3.5,3.5,3.5,2.2,2.2,1.5,1.0,1.0,1.5,0.2,0.34,0.45,0.44,0.38,0.34,0.01
RIR_104_case7_edc,3.5,3.5,3.5,2.2,2.2,1.5,1.0,1.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.01
RIR_104_case8_edc,3.5,3.5,3.5,2.2,2.2,1.5,1.0,1.0,1.5,0.26,0.32,0.32,0.27,0.24,0.22,0.21
RIR_104_case9_edc,3.5,3.5,3.5,2.2,2.2,1.5,1.0,1.0,1.5,0.22,0.34,0.39,0.41,0.4,0.4,0.39
RIR_104_case10_edc,3.5,3.5,3.5,2.2,2.2,1.5,1.0,1.0,1.5,0.2,0.35,0.46,0.45,0.36,0.32,0.1
RIR_104_case12_edc,3.5,3.5,3.5,2.2,2.2,1.5,1.0,1.0,1.5,0.25,0.48,0.62,0.6,0.52,0.49,0.27
